max_pred,PSZ2,MCXC,ACT,eROSITA,precision_eROSITA,found_eROSITA,PSZ2(z),precision_PSZ2(z),found_PSZ2(z),all_true,found,precision,all
0.1,0.9566473988439307,0.43333333333333335,0.26398491514770583,0.10384425825529818,0.24940929377789445,1900,0.9882583170254403,0.06615909687582043,504,0.35142522452167124,2071,0.27185613021790495,7618
0.15,0.9407514450867052,0.4122222222222222,0.24512884978001256,0.092114342040414,0.2825354012137559,1676,0.9823874755381604,0.0844571813890762,501,0.33268254588051543,1822,0.3071476736345246,5932
0.2,0.9335260115606936,0.4011111111111111,0.23004399748585794,0.0846722523410547,0.30661603038177093,1534,0.9784735812133072,0.09974015590645613,499,0.3197969543147208,1672,0.3341994803118129,5003
0.25,0.9291907514450867,0.39111111111111113,0.21998742928975487,0.07856086742237556,0.32342857142857145,1415,0.974559686888454,0.1136,497,0.31081608746583367,1550,0.35428571428571426,4375
0.3,0.9234104046242775,0.37444444444444447,0.2055311125078567,0.07387875800887136,0.34254714544045467,1326,0.9706457925636007,0.12787393438388014,495,0.2963686060132761,1455,0.37587186773443554,3871
0.35,0.9147398843930635,0.36666666666666664,0.2011313639220616,0.06988664366683095,0.3665105386416862,1252,0.9686888454011742,0.1446135831381733,494,0.2909019914096056,1374,0.4022248243559719,3416
0.4,0.903179190751445,0.3622222222222222,0.1923318667504714,0.06604238541153278,0.3849413298565841,1181,0.9647749510763209,0.16036505867014342,492,0.2830925419757907,1295,0.42209908735332463,3068
0.45,0.8930635838150289,0.35888888888888887,0.180389692017599,0.06328240512567768,0.4103962195565249,1129,0.9608610567514677,0.178117048346056,490,0.27411167512690354,1233,0.44820065430752454,2751
0.5,0.8771676300578035,0.35555555555555557,0.1703331238214959,0.05998028585510103,0.43660237997537954,1064,0.9530332681017613,0.19942552318424292,486,0.2651308082780164,1158,0.47517439474764056,2437
0.55,0.861271676300578,0.3488888888888889,0.16027655562539284,0.05717102020699852,0.4661134163208852,1011,0.9452054794520548,0.2222222222222222,482,0.2561499414291292,1096,0.5053019824804057,2169
0.6,0.8511560693641619,0.3411111111111111,0.15273412947831552,0.05455889600788566,0.49230769230769234,960,0.9373776908023483,0.24512820512820513,478,0.24755954705193284,1042,0.5343589743589744,1950
0.65,0.8395953757225434,0.3277777777777778,0.14267756128221246,0.05086249383932972,0.5198135198135199,892,0.9315068493150684,0.2768065268065268,475,0.23662631784459195,969,0.5646853146853147,1716
0.7,0.8208092485549133,0.3244444444444444,0.1357636706473916,0.04756037456875308,0.5554072096128171,832,0.9217221135029354,0.3137516688918558,470,0.22920734088246777,900,0.6008010680907877,1498
0.75,0.8005780346820809,0.31555555555555553,0.12884978001257072,0.04342040413997043,0.5962145110410094,756,0.9119373776908023,0.3667192429022082,465,0.22100741897696213,816,0.6435331230283912,1268
0.775,0.7789017341040463,0.31333333333333335,0.12319296040226273,0.04144898965007393,0.6168941979522184,723,0.8923679060665362,0.38822525597269625,455,0.21436938695821944,778,0.6638225255972696,1172
0.8,0.7630057803468208,0.31,0.12067881835323696,0.03982257269590932,0.6431881371640408,694,0.8786692759295499,0.4151992585727525,448,0.2096837172979305,747,0.6923076923076923,1079
0.85,0.7066473988439307,0.29444444444444445,0.10999371464487744,0.03523903400689995,0.7106481481481481,614,0.8336594911937377,0.49189814814814814,425,0.19484576337368215,656,0.7592592592592593,864
0.9,0.6083815028901735,0.25555555555555554,0.09365179132620993,0.02799408575653031,0.7911908646003263,485,0.7397260273972602,0.6150081566068516,377,0.1636079656384225,508,0.8287112561174551,613
0.905,0.6011560693641619,0.25,0.09365179132620993,0.027304090685066534,0.799660441426146,471,0.7318982387475538,0.633276740237691,373,0.16087465833658726,493,0.8370118845500849,589
0.95,0.4667630057803468,0.2088888888888889,0.07039597737272156,0.020699852143913258,0.8974358974358975,350,0.5870841487279843,0.7692307692307693,300,0.12573213588442014,359,0.9205128205128205,390
